date,nav
24-09-2021,86.97700
23-09-2021,87.01500
22-09-2021,85.96100
21-09-2021,85.84700
20-09-2021,85.38300
17-09-2021,86.33300
16-09-2021,86.78600
15-09-2021,86.23300
14-09-2021,85.40400
13-09-2021,85.26300
09-09-2021,85.42800
08-09-2021,85.29700
07-09-2021,85.13400
06-09-2021,85.26300
03-09-2021,85.04500
02-09-2021,84.66100
01-09-2021,83.88400
31-08-2021,83.69100
30-08-2021,82.78300
27-08-2021,81.48500
26-08-2021,80.98900
25-08-2021,80.92800
24-08-2021,80.87500
23-08-2021,80.32300
20-08-2021,80.17300
18-08-2021,80.93200
17-08-2021,81.11300
16-08-2021,80.90100
13-08-2021,80.97400
12-08-2021,80.32200
11-08-2021,79.99400
10-08-2021,79.99500
09-08-2021,80.09700
06-08-2021,80.07700
05-08-2021,80.34300
04-08-2021,80.33100
03-08-2021,80.08200
02-08-2021,79.00300
30-07-2021,78.33500
29-07-2021,78.36200
28-07-2021,78.01600
27-07-2021,78.05900
26-07-2021,78.56900
23-07-2021,78.54100
22-07-2021,78.20900
20-07-2021,77.32900
19-07-2021,77.86200
16-07-2021,78.43100
15-07-2021,78.43400
14-07-2021,78.13500
13-07-2021,77.94500
12-07-2021,77.55400
09-07-2021,77.48900
08-07-2021,77.58300
07-07-2021,78.19500
06-07-2021,77.86000
05-07-2021,77.95400
02-07-2021,77.40800
01-07-2021,77.08100
30-06-2021,77.10900
29-06-2021,77.12900
28-06-2021,77.46800
25-06-2021,77.53600
24-06-2021,76.92500
23-06-2021,76.31700
22-06-2021,76.53500
21-06-2021,76.38500
18-06-2021,76.08000
17-06-2021,76.13900
16-06-2021,76.55500
15-06-2021,76.88700
14-06-2021,76.45600
11-06-2021,76.31900
10-06-2021,76.03700
09-06-2021,75.51500
08-06-2021,76.08300
07-06-2021,75.93500
04-06-2021,75.40600
03-06-2021,75.66300
02-06-2021,74.95800
01-06-2021,74.73200
31-05-2021,74.85000
28-05-2021,74.03800
27-05-2021,73.78900
26-05-2021,73.64800
25-05-2021,73.28700
24-05-2021,73.29900
21-05-2021,73.08600
20-05-2021,71.95900
19-05-2021,72.40100
18-05-2021,72.53400
17-05-2021,71.68200
14-05-2021,70.57200
12-05-2021,70.81900
11-05-2021,71.46400
10-05-2021,71.62100
07-05-2021,71.17000
06-05-2021,71.00200
05-05-2021,70.53000
04-05-2021,69.73800
03-05-2021,70.39900
30-04-2021,70.39000
29-04-2021,71.42500
28-04-2021,71.40500
27-04-2021,70.59700
26-04-2021,69.84600
23-04-2021,69.09100
22-04-2021,69.37700
20-04-2021,68.91200
19-04-2021,68.95600
16-04-2021,69.89400
15-04-2021,69.86400
13-04-2021,69.60200
12-04-2021,68.88800
09-04-2021,71.20600
08-04-2021,71.43500
07-04-2021,71.26500
06-04-2021,70.50800
05-04-2021,70.33900
01-04-2021,71.29500
31-03-2021,70.69000
30-03-2021,71.16100
26-03-2021,69.71100
25-03-2021,68.92300
24-03-2021,70.00300
23-03-2021,71.25700
22-03-2021,70.63500
19-03-2021,70.68600
18-03-2021,69.86500
17-03-2021,70.88300
16-03-2021,71.75900
15-03-2021,71.80400
12-03-2021,72.26300
10-03-2021,72.87200
09-03-2021,72.37200
08-03-2021,72.07700
05-03-2021,71.95300
04-03-2021,72.68300
03-03-2021,73.35300
02-03-2021,72.00900
01-03-2021,71.06300
26-02-2021,70.31700
25-02-2021,72.55200
24-02-2021,71.96200
23-02-2021,70.77700
22-02-2021,70.47200
19-02-2021,71.87400
18-02-2021,72.72400
17-02-2021,72.98000
16-02-2021,73.23700
15-02-2021,73.48300
12-02-2021,72.76100
11-02-2021,72.78000
10-02-2021,72.31500
09-02-2021,72.33400
08-02-2021,72.29400
05-02-2021,71.33600
04-02-2021,71.43800
03-02-2021,70.88400
02-02-2021,70.07600
01-02-2021,68.45600
29-01-2021,65.65500
28-01-2021,66.61000
27-01-2021,67.02600
25-01-2021,68.36400
22-01-2021,68.85800
21-01-2021,69.81700
20-01-2021,69.99800
19-01-2021,69.51800
18-01-2021,68.51100
15-01-2021,69.23800
14-01-2021,69.99100
13-01-2021,69.78300
12-01-2021,69.69200
11-01-2021,69.22900
08-01-2021,68.57600
07-01-2021,67.58800
06-01-2021,67.55700
05-01-2021,67.75300
04-01-2021,67.28400
01-01-2021,66.65200
31-12-2020,66.41500
30-12-2020,66.34700
29-12-2020,66.21300
28-12-2020,66.00900
24-12-2020,65.47300
23-12-2020,64.91800
22-12-2020,64.07800
21-12-2020,63.36600
18-12-2020,65.51500
17-12-2020,65.32000
16-12-2020,65.22800
15-12-2020,64.75800
14-12-2020,64.90000
11-12-2020,64.62900
10-12-2020,64.54900
09-12-2020,64.69000
08-12-2020,64.09700
07-12-2020,63.99000
04-12-2020,63.40700
03-12-2020,62.82100
02-12-2020,62.65200
01-12-2020,62.59600
27-11-2020,62.00100
26-11-2020,62.04000
25-11-2020,61.57800
24-11-2020,62.53500
23-11-2020,61.83500
20-11-2020,61.59700
19-11-2020,61.33100
18-11-2020,62.12100
17-11-2020,62.01500
13-11-2020,61.32700
12-11-2020,60.99300
11-11-2020,61.17600
10-11-2020,60.72400
09-11-2020,60.16100
06-11-2020,59.10700
05-11-2020,58.61000
04-11-2020,57.68500
03-11-2020,57.20800
02-11-2020,56.60200
30-10-2020,56.38700
29-10-2020,56.57600
28-10-2020,56.85700
27-10-2020,57.42800
26-10-2020,56.97800
23-10-2020,57.91400
22-10-2020,57.58500
21-10-2020,57.67800
20-10-2020,57.50200
19-10-2020,57.37400
16-10-2020,56.90900
15-10-2020,56.33800
14-10-2020,57.69100
13-10-2020,57.47600
12-10-2020,57.55400
09-10-2020,57.60100
08-10-2020,57.19300
07-10-2020,56.85200
06-10-2020,56.56100
05-10-2020,56.13100
01-10-2020,55.82800
30-09-2020,55.20800
29-09-2020,55.20600
28-09-2020,55.28800
25-09-2020,54.28400
24-09-2020,52.91600
23-09-2020,54.40000
22-09-2020,54.48200
21-09-2020,54.98400
18-09-2020,56.51000
17-09-2020,56.60500
16-09-2020,56.91100
15-09-2020,56.53100
14-09-2020,56.11200
11-09-2020,56.02400
10-09-2020,55.85100
09-09-2020,55.01800
08-09-2020,55.24800
07-09-2020,55.47600
04-09-2020,55.39700
03-09-2020,56.37400
02-09-2020,56.32700
01-09-2020,55.97600
31-08-2020,55.47600
28-08-2020,56.89600
27-08-2020,56.53900
26-08-2020,56.58000
25-08-2020,56.38300
24-08-2020,56.16400
21-08-2020,55.74200
20-08-2020,55.49800
19-08-2020,55.74700
18-08-2020,55.52500
17-08-2020,54.72400
14-08-2020,54.51600
13-08-2020,55.14600
12-08-2020,54.94200
11-08-2020,54.96000
10-08-2020,54.77800
07-08-2020,54.36400
06-08-2020,54.33000
05-08-2020,53.78500
04-08-2020,53.68900
03-08-2020,52.70400
31-07-2020,53.30600
30-07-2020,53.27200
29-07-2020,53.56200
28-07-2020,53.80000
27-07-2020,53.32200
24-07-2020,53.81000
23-07-2020,54.03800
22-07-2020,53.52600
21-07-2020,53.63300
20-07-2020,53.05000
17-07-2020,52.49700
16-07-2020,51.64700
15-07-2020,51.00700
14-07-2020,51.12600
13-07-2020,51.90400
10-07-2020,51.80100
09-07-2020,51.95700
08-07-2020,51.55700
07-07-2020,51.98300
06-07-2020,51.69000
03-07-2020,50.89600
02-07-2020,50.53300
01-07-2020,50.03200
30-06-2020,49.52600
29-06-2020,49.55700
26-06-2020,50.00000
25-06-2020,49.52000
24-06-2020,49.45700
23-06-2020,50.26600
22-06-2020,49.55300
19-06-2020,49.12600
18-06-2020,48.33500
17-06-2020,47.45400
16-06-2020,47.46400
15-06-2020,46.98300
12-06-2020,47.77300
11-06-2020,47.37000
10-06-2020,48.37200
09-06-2020,47.98300
08-06-2020,48.60100
05-06-2020,48.47900
04-06-2020,47.78000
03-06-2020,47.88000
02-06-2020,47.55100
01-06-2020,47.11100
29-05-2020,45.84500
28-05-2020,45.40100
27-05-2020,44.42400
26-05-2020,43.27700
22-05-2020,43.06700
21-05-2020,43.44000
20-05-2020,43.19000
19-05-2020,42.33800
18-05-2020,42.33400
15-05-2020,43.90100
14-05-2020,44.06300
13-05-2020,44.96700
12-05-2020,44.07100
11-05-2020,44.36400
08-05-2020,44.37000
07-05-2020,44.16400
06-05-2020,44.46400
05-05-2020,44.24200
04-05-2020,44.70900
30-04-2020,47.32600
29-04-2020,46.24400
28-04-2020,45.58800
27-04-2020,45.24200
24-04-2020,44.56600
23-04-2020,45.27600
22-04-2020,44.78300
21-04-2020,43.89000
20-04-2020,45.31500
17-04-2020,45.20100
16-04-2020,43.90000
15-04-2020,43.35400
13-04-2020,43.45800
09-04-2020,44.09800
08-04-2020,42.54100
07-04-2020,42.44200
03-04-2020,39.12300
01-04-2020,40.06800
31-03-2020,41.45200
30-03-2020,40.12200
27-03-2020,41.66000
26-03-2020,41.54600
25-03-2020,39.89500
24-03-2020,37.77200
23-03-2020,36.76800
20-03-2020,42.38200
19-03-2020,40.54100
18-03-2020,41.85100
17-03-2020,43.97100
16-03-2020,44.88100
13-03-2020,48.30700
12-03-2020,46.44500
11-03-2020,50.63500
09-03-2020,50.70100
06-03-2020,53.18800
05-03-2020,54.48400
04-03-2020,54.44000
03-03-2020,54.77500
02-03-2020,53.78900
28-02-2020,54.03400
27-02-2020,55.88800
26-02-2020,56.14500
25-02-2020,56.73800
24-02-2020,56.93700
20-02-2020,57.93900
19-02-2020,57.83600
18-02-2020,57.09900
17-02-2020,57.21500
14-02-2020,57.52400
13-02-2020,57.99300
12-02-2020,58.06400
11-02-2020,57.79000
10-02-2020,57.45600
07-02-2020,57.85700
06-02-2020,57.85100
05-02-2020,57.48900
04-02-2020,56.89800
03-02-2020,55.76700
31-01-2020,57.13500
30-01-2020,57.43100
29-01-2020,57.88000
28-01-2020,57.61600
27-01-2020,57.94300
24-01-2020,58.49000
23-01-2020,58.14400
22-01-2020,57.62400
21-01-2020,57.89000
20-01-2020,58.19100
17-01-2020,58.75500
16-01-2020,58.77400
15-01-2020,58.62700
14-01-2020,58.68200
13-01-2020,58.48600
10-01-2020,58.15900
09-01-2020,57.90300
08-01-2020,57.03200
07-01-2020,57.16800
06-01-2020,56.93800
03-01-2020,58.05700
02-01-2020,58.28500
01-01-2020,57.80400
31-12-2019,57.77100
30-12-2019,58.02900
27-12-2019,57.96200
26-12-2019,57.33700
24-12-2019,57.71000
23-12-2019,57.87800
20-12-2019,57.93400
19-12-2019,57.85400
18-12-2019,57.76800
17-12-2019,57.61900
16-12-2019,57.29300
13-12-2019,57.44900
12-12-2019,56.81000
11-12-2019,56.44000
10-12-2019,56.22200
09-12-2019,56.64400
06-12-2019,56.59900
05-12-2019,57.12200
04-12-2019,57.18400
03-12-2019,56.99700
02-12-2019,57.25300
29-11-2019,57.42000
28-11-2019,57.81700
27-11-2019,57.44300
26-11-2019,57.19200
25-11-2019,57.38100
22-11-2019,56.65500
21-11-2019,56.81700
20-11-2019,57.04000
19-11-2019,56.64900
18-11-2019,56.43300
15-11-2019,56.42800
14-11-2019,56.14400
13-11-2019,56.04500
11-11-2019,56.55300
08-11-2019,56.52800
07-11-2019,56.85500
06-11-2019,56.62000
05-11-2019,56.38600
04-11-2019,56.66800
01-11-2019,56.61000
31-10-2019,56.51400
30-10-2019,56.11700
29-10-2019,55.75000
25-10-2019,54.77200
24-10-2019,54.58100
23-10-2019,54.80800
22-10-2019,54.74500
18-10-2019,54.81200
17-10-2019,54.39000
16-10-2019,53.68100
15-10-2019,53.62300
14-10-2019,53.21800
11-10-2019,52.97000
10-10-2019,52.78200
09-10-2019,53.27100
07-10-2019,52.29200
04-10-2019,52.49500
03-10-2019,53.20900
01-10-2019,53.38300
30-09-2019,54.05800
27-09-2019,54.41300
26-09-2019,54.61500
25-09-2019,53.92600
24-09-2019,54.75100
23-09-2019,54.86100
20-09-2019,53.52600
19-09-2019,50.81600
18-09-2019,51.51500
17-09-2019,51.31600
16-09-2019,52.28400
13-09-2019,52.58000
12-09-2019,52.24100
11-09-2019,52.34800
09-09-2019,52.13000
06-09-2019,51.92600
05-09-2019,51.51900
04-09-2019,51.37800
03-09-2019,51.18300
30-08-2019,52.21400
29-08-2019,51.82700
28-08-2019,52.12800
27-08-2019,52.42400
26-08-2019,52.03600
23-08-2019,51.03600
22-08-2019,50.70200
21-08-2019,51.37000
20-08-2019,51.86000
19-08-2019,52.05100
16-08-2019,51.97800
14-08-2019,51.84700
13-08-2019,51.34900
09-08-2019,52.23300
08-08-2019,51.99800
07-08-2019,51.30700
06-08-2019,51.70200
05-08-2019,51.19400
02-08-2019,51.82100
01-08-2019,51.89900
31-07-2019,52.38800
30-07-2019,52.16500
29-07-2019,52.77700
26-07-2019,53.24500
25-07-2019,52.95700
24-07-2019,52.88500
23-07-2019,53.27700
22-07-2019,53.40400
19-07-2019,53.52100
18-07-2019,54.29800
17-07-2019,54.77400
16-07-2019,54.64700
15-07-2019,54.17800
12-07-2019,54.10500
11-07-2019,54.26000
10-07-2019,53.84300
09-07-2019,54.07200
08-07-2019,54.02000
05-07-2019,55.21200
04-07-2019,55.82400
03-07-2019,55.74900
02-07-2019,55.60800
01-07-2019,55.50800
28-06-2019,55.18100
27-06-2019,55.41100
26-06-2019,55.32100
25-06-2019,55.07200
24-06-2019,54.60400
21-06-2019,54.61100
20-06-2019,54.93600
19-06-2019,54.17300
18-06-2019,54.24000
17-06-2019,54.23100
14-06-2019,54.89800
13-06-2019,55.40300
12-06-2019,55.32100
11-06-2019,55.60600
10-06-2019,55.38900
07-06-2019,55.18800
06-06-2019,55.01300
04-06-2019,55.83100
03-06-2019,56.03900
31-05-2019,55.33400
30-05-2019,55.39300
29-05-2019,55.06100
28-05-2019,55.43500
27-05-2019,55.37400
24-05-2019,54.96300
23-05-2019,53.85600
22-05-2019,54.01300
21-05-2019,53.78800
20-05-2019,54.33000
17-05-2019,52.58000
16-05-2019,51.97800
15-05-2019,51.54500
14-05-2019,51.93600
13-05-2019,51.62300
10-05-2019,52.41700
09-05-2019,52.42100
08-05-2019,52.63600
07-05-2019,53.25900
06-05-2019,53.71400
03-05-2019,54.10500
02-05-2019,54.14300
30-04-2019,54.40200
26-04-2019,54.29800
25-04-2019,53.78500
24-04-2019,54.17800
23-04-2019,53.62500
22-04-2019,53.71300
18-04-2019,54.42200
16-04-2019,54.67200
15-04-2019,54.26500
12-04-2019,54.00500
11-04-2019,53.79600
10-04-2019,53.73300
09-04-2019,54.03900
08-04-2019,53.68300
05-04-2019,53.95900
04-04-2019,53.72600
03-04-2019,53.91200
02-04-2019,54.28400
01-04-2019,54.20900
29-03-2019,54.01900
28-03-2019,53.73000
27-03-2019,53.28800
26-03-2019,53.42400
25-03-2019,52.79700
22-03-2019,53.26400
20-03-2019,53.51000
19-03-2019,53.71200
18-03-2019,53.39000
15-03-2019,53.20700
14-03-2019,52.90700
13-03-2019,52.83800
12-03-2019,52.78900
11-03-2019,52.18600
08-03-2019,51.46800
07-03-2019,51.57700
06-03-2019,51.59900
05-03-2019,51.33500
01-03-2019,50.59000
28-02-2019,50.17600
27-02-2019,50.20000
26-02-2019,50.19900
25-02-2019,50.26500
22-02-2019,49.90000
21-02-2019,49.82700
20-02-2019,49.56600
19-02-2019,49.03300
18-02-2019,49.15500
15-02-2019,49.55000
14-02-2019,49.79200
13-02-2019,49.92600
12-02-2019,50.20000
11-02-2019,50.38200
08-02-2019,50.65900
07-02-2019,51.22900
06-02-2019,51.12000
05-02-2019,50.65300
04-02-2019,50.61700
01-02-2019,50.67600
31-01-2019,50.51700
30-01-2019,49.76900
29-01-2019,49.39300
28-01-2019,49.37000
25-01-2019,49.85400
24-01-2019,50.29000
23-01-2019,50.28500
22-01-2019,50.59900
21-01-2019,50.59600
18-01-2019,50.52200
17-01-2019,50.66100
16-01-2019,50.71300
15-01-2019,50.67100
14-01-2019,50.24500
11-01-2019,50.46300
10-01-2019,50.63200
09-01-2019,50.72000
08-01-2019,50.49600
07-01-2019,50.31700
04-01-2019,50.06600
03-01-2019,49.82200
02-01-2019,50.28600
01-01-2019,50.80400
31-12-2018,50.69100
28-12-2018,50.65300
27-12-2018,50.25400
26-12-2018,50.12300
24-12-2018,49.93500
21-12-2018,50.32900
20-12-2018,51.06800
19-12-2018,51.22600
18-12-2018,50.91400
17-12-2018,50.81400
14-12-2018,50.47700
13-12-2018,50.38000
12-12-2018,50.07600
11-12-2018,49.11900
10-12-2018,48.71400
07-12-2018,49.56200
06-12-2018,49.20300
05-12-2018,49.99200
04-12-2018,50.59200
03-12-2018,50.64800
30-11-2018,50.59700
29-11-2018,50.56200
28-11-2018,49.96100
27-11-2018,49.92400
26-11-2018,49.74000
22-11-2018,49.27800
21-11-2018,49.66500
20-11-2018,49.65400
19-11-2018,50.19700
16-11-2018,49.79900
15-11-2018,49.66500
14-11-2018,49.34000
13-11-2018,49.34100
12-11-2018,48.91000
09-11-2018,49.35900
06-11-2018,48.96400
05-11-2018,49.16400
02-11-2018,49.32900
01-11-2018,48.69100
31-10-2018,48.53800
30-10-2018,47.84100
29-10-2018,47.99500
26-10-2018,46.69700
25-10-2018,47.03400
24-10-2018,47.42200
23-10-2018,47.06900
22-10-2018,47.44100
19-10-2018,47.80600
17-10-2018,48.16800
16-10-2018,48.93100
15-10-2018,48.47400
12-10-2018,48.31900
11-10-2018,47.20400
10-10-2018,48.07400
09-10-2018,47.03000
08-10-2018,47.26400
05-10-2018,47.28700
04-10-2018,48.45100
03-10-2018,49.53900
01-10-2018,50.13100
28-09-2018,49.86300
27-09-2018,50.25300
26-09-2018,50.78500
25-09-2018,50.73500
24-09-2018,50.29800
21-09-2018,51.19700
19-09-2018,51.49500
18-09-2018,51.68300
17-09-2018,52.26000
14-09-2018,52.73800
12-09-2018,51.97700
11-09-2018,51.61300
10-09-2018,52.36800
07-09-2018,53.05800
06-09-2018,52.68500
05-09-2018,52.39300
04-09-2018,52.51600
03-09-2018,53.16800
31-08-2018,53.49400
30-08-2018,53.42900
29-08-2018,53.43000
28-08-2018,53.51400
27-08-2018,53.42700
24-08-2018,52.72100
23-08-2018,52.81900
21-08-2018,52.82200
20-08-2018,52.79500
17-08-2018,52.38800
16-08-2018,51.88400
14-08-2018,52.11900
13-08-2018,51.69000
10-08-2018,51.92900
09-08-2018,52.22400
08-08-2018,52.04700
07-08-2018,51.82700
06-08-2018,51.81700
03-08-2018,51.58000
02-08-2018,51.11900
01-08-2018,51.38600
31-07-2018,51.45500
30-07-2018,51.18300
27-07-2018,50.96000
26-07-2018,50.37000
25-07-2018,50.13900
24-07-2018,50.09600
23-07-2018,49.70200
20-07-2018,49.20700
19-07-2018,49.00900
18-07-2018,49.19000
17-07-2018,49.50200
16-07-2018,48.90500
13-07-2018,49.58800
12-07-2018,49.79400
11-07-2018,49.61700
10-07-2018,49.80900
09-07-2018,49.36300
06-07-2018,48.94600
05-07-2018,48.78900
04-07-2018,48.91600
03-07-2018,48.71500
02-07-2018,48.43900
29-06-2018,48.71600
28-06-2018,48.04700
27-06-2018,48.46300
26-06-2018,49.00600
25-06-2018,48.94000
22-06-2018,49.29500
21-06-2018,49.04400
20-06-2018,49.21700
19-06-2018,48.93900
18-06-2018,49.41400
15-06-2018,49.48400
14-06-2018,49.55200
13-06-2018,49.66400
12-06-2018,49.68300
11-06-2018,49.42700
08-06-2018,49.35800
07-06-2018,49.28000
06-06-2018,48.85400
05-06-2018,48.44300
04-06-2018,48.58400
01-06-2018,48.91600
31-05-2018,49.16900
30-05-2018,48.74400
29-05-2018,48.81400
28-05-2018,49.07800
25-05-2018,48.52100
24-05-2018,47.95800
23-05-2018,47.71700
22-05-2018,48.10400
21-05-2018,47.91000
18-05-2018,48.32600
17-05-2018,48.85800
16-05-2018,49.03700
15-05-2018,49.35300
14-05-2018,49.55600
11-05-2018,49.71700
10-05-2018,49.29600
09-05-2018,49.60000
08-05-2018,49.55600
07-05-2018,49.50500
04-05-2018,49.02900
03-05-2018,49.17300
02-05-2018,49.42500
30-04-2018,49.63600
27-04-2018,49.30000
26-04-2018,48.86700
25-04-2018,48.73300
24-04-2018,49.01400
23-04-2018,48.95200
20-04-2018,48.83500
19-04-2018,48.93500
18-04-2018,48.67100
17-04-2018,48.78900
16-04-2018,48.72200
13-04-2018,48.57700
12-04-2018,48.52200
11-04-2018,48.42100
10-04-2018,48.40500
09-04-2018,48.34100
06-04-2018,48.20400
05-04-2018,48.07700
04-04-2018,47.16400
03-04-2018,47.73400
02-04-2018,47.44900
28-03-2018,46.85800
27-03-2018,47.28300
26-03-2018,46.95600
23-03-2018,46.40400
22-03-2018,46.95100
21-03-2018,47.16200
20-03-2018,47.08700
19-03-2018,46.92500
16-03-2018,47.42600
15-03-2018,48.10700
14-03-2018,48.31900
13-03-2018,48.35600
12-03-2018,48.22000
09-03-2018,47.51400
08-03-2018,47.65700
07-03-2018,47.30400
06-03-2018,47.84600
05-03-2018,48.34000
01-03-2018,48.83300
28-02-2018,49.04100
27-02-2018,49.31500
26-02-2018,49.53700
23-02-2018,48.98300
22-02-2018,48.33100
21-02-2018,48.43200
20-02-2018,48.39100
19-02-2018,48.43400
16-02-2018,48.89500
15-02-2018,49.38200
14-02-2018,49.29000
12-02-2018,49.50300
09-02-2018,49.07000
08-02-2018,49.49100
07-02-2018,48.90200
06-02-2018,48.90000
05-02-2018,49.73800
02-02-2018,50.26700
01-02-2018,51.77400
31-01-2018,51.79900
30-01-2018,52.07200
29-01-2018,52.43300
25-01-2018,52.32000
24-01-2018,52.47600
23-01-2018,52.54200
22-01-2018,51.97500
19-01-2018,51.80300
18-01-2018,51.42800
17-01-2018,51.58100
16-01-2018,51.14000
15-01-2018,51.53000
12-01-2018,51.24400
11-01-2018,51.09200
10-01-2018,51.02100
09-01-2018,51.12500
08-01-2018,51.12900
05-01-2018,50.93700
04-01-2018,50.53500
03-01-2018,50.13600
02-01-2018,50.05500
01-01-2018,50.14800
29-12-2017,50.57900
28-12-2017,50.28200
27-12-2017,50.31000
26-12-2017,50.47800
22-12-2017,50.25900
21-12-2017,50.07400
20-12-2017,49.94200
19-12-2017,50.04700
18-12-2017,49.65600
15-12-2017,49.32200
14-12-2017,48.88900
13-12-2017,48.65100
12-12-2017,48.97500
11-12-2017,49.25900
08-12-2017,49.03400
07-12-2017,48.55700
06-12-2017,47.85900
05-12-2017,48.26400
04-12-2017,48.29500
01-12-2017,48.28500
30-11-2017,48.82400
29-11-2017,49.37400
28-11-2017,49.40800
27-11-2017,49.54100
24-11-2017,49.52300
23-11-2017,49.33800
22-11-2017,49.30400
21-11-2017,49.15900
20-11-2017,49.06500
17-11-2017,48.86100
16-11-2017,48.41000
15-11-2017,47.96800
14-11-2017,48.33000
13-11-2017,48.51800
10-11-2017,48.92100
09-11-2017,48.85400
08-11-2017,48.65600
07-11-2017,48.94400
06-11-2017,49.43800
03-11-2017,49.42800
02-11-2017,49.32700
01-11-2017,49.28900
31-10-2017,48.66800
30-10-2017,48.80000
27-10-2017,48.56000
26-10-2017,48.56800
25-10-2017,48.42200
24-10-2017,47.89200
23-10-2017,47.83900
18-10-2017,47.90300
17-10-2017,48.05900
16-10-2017,47.96800
13-10-2017,47.68700
12-10-2017,47.39000
11-10-2017,46.96600
10-10-2017,47.21500
09-10-2017,46.98700
06-10-2017,47.01100
05-10-2017,46.54400
04-10-2017,46.59200
03-10-2017,46.40700
29-09-2017,46.08500
28-09-2017,45.78100
27-09-2017,45.60900
26-09-2017,46.32200
25-09-2017,46.15500
22-09-2017,46.71200
21-09-2017,47.74500
20-09-2017,47.94700
19-09-2017,48.06100
18-09-2017,48.00900
15-09-2017,47.72200
14-09-2017,47.73000
13-09-2017,47.60800
12-09-2017,47.80300
11-09-2017,47.31700
08-09-2017,46.86100
07-09-2017,46.77600
06-09-2017,46.57800
05-09-2017,46.70700
04-09-2017,46.53400
01-09-2017,46.77800
31-08-2017,46.38300
30-08-2017,46.18900
29-08-2017,45.71600
28-08-2017,46.20100
24-08-2017,45.92600
23-08-2017,45.82400
22-08-2017,45.34400
21-08-2017,45.35800
18-08-2017,45.81500
17-08-2017,46.08700
16-08-2017,46.16400
14-08-2017,45.75000
11-08-2017,45.04500
10-08-2017,45.39500
09-08-2017,46.04800
08-08-2017,46.57800
07-08-2017,46.92600
04-08-2017,46.65300
03-08-2017,46.34600
02-08-2017,46.59100
01-08-2017,46.69100
31-07-2017,46.55400
28-07-2017,46.18000
27-07-2017,46.25000
26-07-2017,46.20900
25-07-2017,46.00000
24-07-2017,45.89900
21-07-2017,45.76600
20-07-2017,45.69900
19-07-2017,45.85300
18-07-2017,45.48500
17-07-2017,45.78100
14-07-2017,45.62000
13-07-2017,45.60800
12-07-2017,45.26300
11-07-2017,45.04000
10-07-2017,45.09500
07-07-2017,44.70100
06-07-2017,44.80900
05-07-2017,44.65300
04-07-2017,44.36600
03-07-2017,44.40400
30-06-2017,43.97900
29-06-2017,43.85800
28-06-2017,43.74200
27-06-2017,43.72000
23-06-2017,44.00500
22-06-2017,44.29400
21-06-2017,44.34700
20-06-2017,44.44500
19-06-2017,44.38300
16-06-2017,44.13900
15-06-2017,44.09100
14-06-2017,44.25100
13-06-2017,44.19900
12-06-2017,44.20800
09-06-2017,44.46000
08-06-2017,44.30300
07-06-2017,44.36800
06-06-2017,44.16800
05-06-2017,44.26500
02-06-2017,44.12100
01-06-2017,43.98400
31-05-2017,43.97700
30-05-2017,43.82500
29-05-2017,43.61500
26-05-2017,43.78200
25-05-2017,43.20300
24-05-2017,42.44300
23-05-2017,42.63500
22-05-2017,42.98900
19-05-2017,43.18200
18-05-2017,43.24100
17-05-2017,43.89000
16-05-2017,43.72500
15-05-2017,43.45400
12-05-2017,43.11800
11-05-2017,43.27200
10-05-2017,43.16800
09-05-2017,42.78700
08-05-2017,42.73000
05-05-2017,42.62700
04-05-2017,42.91500
03-05-2017,42.49900
02-05-2017,42.58000
28-04-2017,42.52500
27-04-2017,42.49700
26-04-2017,42.52500
25-04-2017,42.39400
24-04-2017,42.08800
21-04-2017,41.67500
20-04-2017,41.79200
19-04-2017,41.54500
18-04-2017,41.42600
17-04-2017,41.52100
13-04-2017,41.47300
12-04-2017,41.68800
11-04-2017,41.88600
10-04-2017,41.64600
07-04-2017,41.53700
06-04-2017,41.80700
05-04-2017,41.82300
03-04-2017,41.65400
31-03-2017,41.42100
30-03-2017,41.35900
29-03-2017,41.11400
28-03-2017,40.87300
27-03-2017,40.63200
24-03-2017,40.90500
23-03-2017,40.82100
22-03-2017,40.58300
21-03-2017,40.96300
20-03-2017,40.96000
17-03-2017,41.04700
16-03-2017,41.06700
15-03-2017,40.66000
14-03-2017,40.59600
10-03-2017,39.88700
09-03-2017,39.95300
08-03-2017,39.94400
07-03-2017,40.09300
06-03-2017,40.14100
03-03-2017,39.85000
02-03-2017,39.86900
01-03-2017,40.12900
28-02-2017,39.87300
27-02-2017,39.83400
23-02-2017,40.05300
22-02-2017,40.05600
21-02-2017,40.17900
20-02-2017,39.98400
17-02-2017,39.61900
16-02-2017,39.35900
15-02-2017,39.02300
14-02-2017,39.42100
13-02-2017,39.55800
10-02-2017,39.51400
09-02-2017,39.44500
08-02-2017,39.42700
07-02-2017,39.34700
06-02-2017,39.49300
03-02-2017,39.18800
02-02-2017,39.18000
01-02-2017,39.02600
31-01-2017,38.19500
30-01-2017,38.58400
27-01-2017,38.65200
25-01-2017,38.47000
24-01-2017,37.93700
23-01-2017,37.58900
20-01-2017,37.38600
19-01-2017,37.79800
18-01-2017,37.67500
17-01-2017,37.55100
16-01-2017,37.62500
13-01-2017,37.50500
12-01-2017,37.55600
11-01-2017,37.48600
10-01-2017,37.01100
09-01-2017,36.71000
06-01-2017,36.71700
05-01-2017,36.85700
04-01-2017,36.40500
03-01-2017,36.44000
