date,nav
27-08-2021,89.15260
26-08-2021,89.13790
25-08-2021,89.13540
24-08-2021,89.13010
23-08-2021,89.12430
20-08-2021,89.08990
18-08-2021,89.04900
17-08-2021,88.99720
13-08-2021,88.92020
12-08-2021,88.85170
11-08-2021,88.81520
10-08-2021,88.79810
09-08-2021,88.75590
06-08-2021,88.71320
05-08-2021,88.79060
04-08-2021,88.75630
03-08-2021,88.73940
02-08-2021,88.71390
30-07-2021,88.67500
29-07-2021,88.67170
28-07-2021,88.66170
27-07-2021,88.64410
26-07-2021,88.61900
23-07-2021,88.57200
22-07-2021,88.55830
20-07-2021,88.55770
19-07-2021,88.51240
16-07-2021,88.46330
15-07-2021,88.39650
14-07-2021,88.32080
13-07-2021,88.30330
12-07-2021,88.22770
09-07-2021,88.24600
08-07-2021,88.21680
07-07-2021,88.11640
06-07-2021,88.06590
05-07-2021,88.14890
02-07-2021,88.09200
01-07-2021,88.11260
30-06-2021,88.08320
29-06-2021,88.08250
28-06-2021,88.08730
25-06-2021,88.10930
24-06-2021,88.14410
23-06-2021,88.11730
22-06-2021,88.11480
21-06-2021,88.14590
18-06-2021,88.10920
17-06-2021,88.08920
16-06-2021,88.10690
15-06-2021,88.20600
14-06-2021,88.26520
11-06-2021,88.23390
10-06-2021,88.19580
09-06-2021,88.15700
08-06-2021,88.09550
07-06-2021,88.06140
04-06-2021,87.99120
03-06-2021,87.96290
02-06-2021,87.91870
01-06-2021,87.91300
31-05-2021,87.91590
28-05-2021,87.92960
27-05-2021,87.92180
25-05-2021,87.90320
24-05-2021,87.86120
21-05-2021,87.83010
20-05-2021,87.80510
19-05-2021,87.77260
18-05-2021,87.75510
17-05-2021,87.70690
14-05-2021,87.68810
12-05-2021,87.69880
11-05-2021,87.68480
10-05-2021,87.64910
07-05-2021,87.61080
06-05-2021,87.59040
05-05-2021,87.53790
04-05-2021,87.49900
03-05-2021,87.50270
30-04-2021,87.43960
29-04-2021,87.37310
28-04-2021,87.35700
27-04-2021,87.32730
26-04-2021,87.29450
23-04-2021,87.19510
22-04-2021,87.14420
20-04-2021,87.07870
19-04-2021,87.06010
16-04-2021,86.97370
15-04-2021,87.02800
12-04-2021,87.06300
09-04-2021,87.02360
08-04-2021,86.99580
07-04-2021,86.97720
06-04-2021,87.01010
05-04-2021,86.91820
31-03-2021,86.73250
30-03-2021,86.66690
26-03-2021,86.59740
25-03-2021,86.55180
24-03-2021,86.52410
23-03-2021,86.47680
22-03-2021,86.32110
19-03-2021,86.20210
18-03-2021,86.06830
17-03-2021,86.03200
16-03-2021,86.00550
15-03-2021,86.00320
12-03-2021,86.05140
10-03-2021,86.05900
09-03-2021,86.04920
08-03-2021,86.06560
05-03-2021,86.03930
04-03-2021,86.05740
03-03-2021,86.04900
02-03-2021,86.02210
01-03-2021,85.99520
26-02-2021,85.93790
25-02-2021,85.98800
24-02-2021,85.97550
23-02-2021,85.95720
22-02-2021,85.98300
18-02-2021,86.06900
17-02-2021,86.07670
16-02-2021,86.10540
15-02-2021,86.06500
12-02-2021,86.03450
11-02-2021,85.99800
10-02-2021,85.93970
09-02-2021,85.93640
08-02-2021,85.99870
05-02-2021,85.94440
04-02-2021,86.02220
03-02-2021,86.01250
02-02-2021,85.97050
01-02-2021,86.12810
29-01-2021,86.35980
28-01-2021,86.34900
27-01-2021,86.32690
25-01-2021,86.31350
22-01-2021,86.28720
21-01-2021,86.30490
20-01-2021,86.30410
19-01-2021,86.26920
18-01-2021,86.25520
15-01-2021,86.32280
14-01-2021,86.37200
13-01-2021,86.45780
12-01-2021,86.48320
11-01-2021,86.55080
08-01-2021,86.67760
07-01-2021,86.64360
06-01-2021,86.62950
05-01-2021,86.64610
04-01-2021,86.57810
01-01-2021,86.49440
31-12-2020,86.47350
30-12-2020,86.45360
29-12-2020,86.41030
28-12-2020,86.39760
24-12-2020,86.31500
23-12-2020,86.30000
22-12-2020,86.26840
21-12-2020,86.24690
18-12-2020,86.24380
17-12-2020,86.24450
16-12-2020,86.23490
15-12-2020,86.23160
14-12-2020,86.21090
11-12-2020,86.17890
10-12-2020,86.19640
09-12-2020,86.18040
08-12-2020,86.18230
07-12-2020,86.18020
04-12-2020,86.14960
03-12-2020,86.06220
02-12-2020,86.06780
01-12-2020,86.12160
27-11-2020,86.12340
26-11-2020,86.13840
25-11-2020,86.09210
24-11-2020,86.02650
23-11-2020,85.99880
20-11-2020,85.94970
19-11-2020,85.90650
18-11-2020,85.80660
17-11-2020,85.76370
13-11-2020,85.69130
12-11-2020,85.63360
11-11-2020,85.57900
10-11-2020,85.55090
09-11-2020,85.56940
06-11-2020,85.55770
05-11-2020,85.50410
04-11-2020,85.41120
03-11-2020,85.39330
02-11-2020,85.38440
29-10-2020,85.35090
28-10-2020,85.36520
27-10-2020,85.38500
26-10-2020,85.38230
23-10-2020,85.30110
22-10-2020,85.23600
21-10-2020,85.24800
20-10-2020,85.23950
19-10-2020,85.15540
16-10-2020,85.09920
15-10-2020,85.09020
14-10-2020,85.02620
13-10-2020,84.97860
12-10-2020,84.89510
09-10-2020,84.82200
08-10-2020,84.52070
07-10-2020,84.46250
06-10-2020,84.40360
05-10-2020,84.35090
01-10-2020,84.28240
30-09-2020,84.19600
29-09-2020,84.12270
28-09-2020,84.12330
25-09-2020,84.12250
24-09-2020,84.12470
23-09-2020,84.11910
22-09-2020,84.10190
21-09-2020,84.06500
18-09-2020,84.01060
17-09-2020,83.98430
16-09-2020,83.97270
15-09-2020,83.90540
14-09-2020,83.93980
11-09-2020,83.92490
10-09-2020,83.93670
09-09-2020,83.95700
08-09-2020,83.93130
07-09-2020,84.11500
04-09-2020,84.18700
03-09-2020,84.15930
02-09-2020,84.06060
01-09-2020,84.03140
31-08-2020,83.72110
28-08-2020,83.45660
27-08-2020,83.49360
26-08-2020,83.52990
25-08-2020,83.57730
24-08-2020,83.49370
21-08-2020,83.64640
20-08-2020,83.86620
19-08-2020,83.82470
18-08-2020,83.83460
17-08-2020,83.83070
14-08-2020,83.81810
13-08-2020,83.87920
12-08-2020,83.82950
11-08-2020,83.82370
10-08-2020,83.81540
07-08-2020,83.81670
06-08-2020,83.85920
05-08-2020,83.94030
04-08-2020,83.91690
03-08-2020,83.87380
31-07-2020,83.85350
30-07-2020,83.78950
29-07-2020,83.74330
28-07-2020,83.70350
27-07-2020,83.75600
24-07-2020,83.80390
23-07-2020,83.80570
22-07-2020,83.77720
21-07-2020,83.81060
20-07-2020,83.87510
17-07-2020,83.82580
16-07-2020,83.79300
15-07-2020,83.76690
14-07-2020,83.65610
13-07-2020,83.69190
10-07-2020,83.64410
09-07-2020,83.49850
08-07-2020,83.45660
07-07-2020,83.33700
06-07-2020,83.19210
03-07-2020,83.07070
02-07-2020,83.00140
01-07-2020,82.92460
30-06-2020,82.82470
29-06-2020,82.76360
26-06-2020,82.66410
25-06-2020,82.57110
24-06-2020,82.46960
23-06-2020,82.43560
22-06-2020,82.34230
19-06-2020,82.24590
18-06-2020,82.11090
17-06-2020,81.92280
16-06-2020,81.82740
15-06-2020,81.75120
12-06-2020,81.65790
11-06-2020,81.63040
10-06-2020,81.51600
09-06-2020,81.46130
08-06-2020,81.38260
05-06-2020,81.35600
04-06-2020,81.35170
03-06-2020,81.30790
02-06-2020,81.22980
01-06-2020,81.24540
29-05-2020,81.26780
28-05-2020,81.29160
27-05-2020,81.28500
26-05-2020,81.27810
22-05-2020,81.23660
21-05-2020,80.90450
20-05-2020,80.81910
19-05-2020,80.76460
18-05-2020,80.68740
15-05-2020,80.58390
14-05-2020,80.56600
13-05-2020,80.45210
12-05-2020,80.33800
11-05-2020,80.20140
08-05-2020,80.42240
06-05-2020,80.24330
05-05-2020,80.06310
04-05-2020,79.88840
30-04-2020,79.70960
29-04-2020,79.63980
28-04-2020,79.63400
27-04-2020,79.66900
24-04-2020,79.67270
23-04-2020,80.06100
22-04-2020,79.77290
21-04-2020,79.74530
20-04-2020,79.60550
17-04-2020,79.19930
16-04-2020,78.80300
15-04-2020,78.63160
13-04-2020,78.46760
09-04-2020,78.38290
08-04-2020,78.35170
07-04-2020,78.52130
03-04-2020,78.80730
31-03-2020,78.88400
30-03-2020,78.72580
27-03-2020,78.79520
26-03-2020,77.21170
24-03-2020,77.08660
23-03-2020,77.09860
20-03-2020,77.48670
19-03-2020,77.17920
18-03-2020,77.73660
17-03-2020,78.00000
16-03-2020,78.24360
13-03-2020,78.19120
12-03-2020,78.51030
11-03-2020,78.84630
09-03-2020,78.96400
06-03-2020,78.91500
05-03-2020,78.86340
04-03-2020,78.85350
03-03-2020,78.65270
02-03-2020,78.62720
28-02-2020,78.57050
27-02-2020,78.61650
26-02-2020,78.64780
25-02-2020,78.58540
24-02-2020,78.60280
20-02-2020,78.51450
18-02-2020,78.52600
17-02-2020,78.54050
14-02-2020,78.49170
13-02-2020,78.44790
12-02-2020,78.39500
11-02-2020,78.38380
10-02-2020,78.37760
07-02-2020,78.28510
06-02-2020,78.15960
05-02-2020,77.94950
04-02-2020,77.93530
03-02-2020,77.89710
31-01-2020,77.76750
30-01-2020,77.76120
29-01-2020,77.74790
28-01-2020,77.75260
27-01-2020,77.73450
24-01-2020,77.66800
23-01-2020,77.61880
22-01-2020,77.57540
21-01-2020,77.54280
20-01-2020,77.52130
17-01-2020,77.48110
16-01-2020,77.45210
15-01-2020,77.42920
14-01-2020,77.39850
13-01-2020,77.43200
10-01-2020,77.39980
09-01-2020,77.41380
08-01-2020,77.37180
07-01-2020,77.34160
06-01-2020,77.31140
03-01-2020,77.31380
02-01-2020,77.26020
01-01-2020,77.22980
31-12-2019,77.16600
30-12-2019,77.16300
27-12-2019,77.14540
26-12-2019,77.11410
24-12-2019,77.11300
23-12-2019,77.11130
20-12-2019,77.06380
19-12-2019,76.97480
18-12-2019,76.96890
17-12-2019,76.91540
16-12-2019,76.87830
13-12-2019,76.84420
12-12-2019,76.85920
11-12-2019,76.85170
10-12-2019,76.88200
09-12-2019,76.88290
06-12-2019,76.86870
05-12-2019,76.89520
04-12-2019,77.03120
03-12-2019,77.00150
02-12-2019,76.98060
29-11-2019,76.94650
28-11-2019,76.93020
27-11-2019,76.89210
26-11-2019,76.86380
25-11-2019,76.85270
22-11-2019,76.79190
21-11-2019,76.76440
20-11-2019,76.75470
19-11-2019,76.72350
18-11-2019,76.69480
15-11-2019,76.63060
14-11-2019,76.58780
13-11-2019,76.55780
11-11-2019,76.50410
08-11-2019,76.47000
07-11-2019,76.48490
06-11-2019,76.46270
05-11-2019,76.45100
04-11-2019,76.45060
01-11-2019,76.42660
31-10-2019,76.38940
30-10-2019,76.33360
29-10-2019,76.28390
25-10-2019,76.22240
24-10-2019,76.20170
23-10-2019,76.16830
22-10-2019,76.14290
18-10-2019,76.08390
17-10-2019,76.05800
16-10-2019,76.02630
15-10-2019,75.98710
14-10-2019,75.94680
11-10-2019,75.89350
10-10-2019,75.87240
09-10-2019,75.85050
07-10-2019,75.82100
04-10-2019,75.77430
03-10-2019,75.78450
01-10-2019,75.70370
30-09-2019,75.63370
27-09-2019,75.54690
26-09-2019,75.54590
25-09-2019,75.52530
24-09-2019,75.50380
23-09-2019,75.52360
20-09-2019,75.48600
19-09-2019,75.64770
18-09-2019,75.62970
17-09-2019,75.53390
16-09-2019,75.55060
13-09-2019,75.55970
12-09-2019,75.50930
11-09-2019,75.53050
09-09-2019,75.56180
06-09-2019,75.45550
05-09-2019,75.47870
04-09-2019,75.50710
03-09-2019,75.46660
30-08-2019,75.36020
29-08-2019,75.33880
28-08-2019,75.35830
27-08-2019,75.39050
26-08-2019,75.37340
23-08-2019,75.24140
22-08-2019,75.19810
21-08-2019,75.14390
20-08-2019,75.08250
19-08-2019,75.03420
16-08-2019,75.00020
14-08-2019,74.91390
13-08-2019,75.01370
09-08-2019,74.99960
08-08-2019,75.07550
07-08-2019,75.00570
06-08-2019,74.95510
05-08-2019,74.90200
02-08-2019,74.91800
01-08-2019,74.81190
31-07-2019,74.80570
30-07-2019,74.75280
29-07-2019,74.70030
26-07-2019,74.56120
25-07-2019,74.54440
24-07-2019,74.62770
23-07-2019,74.58820
22-07-2019,74.61740
19-07-2019,74.63100
18-07-2019,74.62240
17-07-2019,74.63180
16-07-2019,74.64010
15-07-2019,74.52810
12-07-2019,74.41800
11-07-2019,74.37680
10-07-2019,74.33150
09-07-2019,74.25730
08-07-2019,74.23620
05-07-2019,74.08850
04-07-2019,73.96850
03-07-2019,73.90570
02-07-2019,73.84260
01-07-2019,73.81310
28-06-2019,73.78040
27-06-2019,73.75420
26-06-2019,73.71430
25-06-2019,73.76340
24-06-2019,73.78330
21-06-2019,73.76630
20-06-2019,73.82250
19-06-2019,73.76230
18-06-2019,73.74620
17-06-2019,73.65260
14-06-2019,73.62040
13-06-2019,73.56170
12-06-2019,73.54270
11-06-2019,73.49960
10-06-2019,73.49150
07-06-2019,73.53310
06-06-2019,73.60200
04-06-2019,73.45730
03-06-2019,73.47580
31-05-2019,73.35260
30-05-2019,73.22790
29-05-2019,73.23350
28-05-2019,73.21030
27-05-2019,73.17350
24-05-2019,73.00480
23-05-2019,72.94690
22-05-2019,72.85270
21-05-2019,72.81950
20-05-2019,72.81330
17-05-2019,72.68630
16-05-2019,72.64400
15-05-2019,72.62960
14-05-2019,72.62470
13-05-2019,72.55970
10-05-2019,72.50570
09-05-2019,72.48170
08-05-2019,72.46700
07-05-2019,72.43460
06-05-2019,72.41060
03-05-2019,72.35890
02-05-2019,72.37690
30-04-2019,72.36920
26-04-2019,72.30310
25-04-2019,72.27630
24-04-2019,72.30370
23-04-2019,72.28050
22-04-2019,72.27410
18-04-2019,72.29350
16-04-2019,72.27370
15-04-2019,72.25410
12-04-2019,72.25160
11-04-2019,72.26760
10-04-2019,72.27650
09-04-2019,72.24080
08-04-2019,72.23640
05-04-2019,72.25050
04-04-2019,72.29120
03-04-2019,72.32940
02-04-2019,72.34520
29-03-2019,72.13300
28-03-2019,71.94190
27-03-2019,71.94170
26-03-2019,71.91020
25-03-2019,71.90220
22-03-2019,71.83170
20-03-2019,71.77420
19-03-2019,71.73940
18-03-2019,71.75110
15-03-2019,71.67310
14-03-2019,71.63000
13-03-2019,71.56520
12-03-2019,71.55340
11-03-2019,71.49850
08-03-2019,71.43790
07-03-2019,71.38890
06-03-2019,71.33730
05-03-2019,71.29950
01-03-2019,71.20770
28-02-2019,71.17420
27-02-2019,71.15660
26-02-2019,71.17960
25-02-2019,71.17780
22-02-2019,71.13080
21-02-2019,71.11180
20-02-2019,71.09890
18-02-2019,71.06090
15-02-2019,71.08300
14-02-2019,71.09740
13-02-2019,71.10880
12-02-2019,71.00950
11-02-2019,71.00150
08-02-2019,70.96420
07-02-2019,70.92370
06-02-2019,70.79780
05-02-2019,70.77120
04-02-2019,70.76460
01-02-2019,70.74740
31-01-2019,70.81100
30-01-2019,70.79840
29-01-2019,70.79440
28-01-2019,70.78640
25-01-2019,70.74050
24-01-2019,70.72450
23-01-2019,70.70920
22-01-2019,70.69460
21-01-2019,70.64430
18-01-2019,70.65300
17-01-2019,70.64580
16-01-2019,70.63760
15-01-2019,70.64310
14-01-2019,70.62330
11-01-2019,70.54240
10-01-2019,70.50750
09-01-2019,70.49200
08-01-2019,70.46240
07-01-2019,70.40670
04-01-2019,70.36990
03-01-2019,70.35740
02-01-2019,70.35530
01-01-2019,70.31210
31-12-2018,70.32530
28-12-2018,70.26540
27-12-2018,70.30300
26-12-2018,70.28230
24-12-2018,70.19620
21-12-2018,70.15320
20-12-2018,70.13210
19-12-2018,70.11730
18-12-2018,70.01180
17-12-2018,69.96580
14-12-2018,69.91960
13-12-2018,69.91330
12-12-2018,69.93040
11-12-2018,69.85520
10-12-2018,69.84310
07-12-2018,69.91220
06-12-2018,69.92500
05-12-2018,69.88810
04-12-2018,69.75920
03-12-2018,69.71320
30-11-2018,69.67160
29-11-2018,69.63640
28-11-2018,69.56050
27-11-2018,69.48150
26-11-2018,69.46650
22-11-2018,69.41930
20-11-2018,69.32600
19-11-2018,69.30330
16-11-2018,69.24950
15-11-2018,69.27060
14-11-2018,69.25360
13-11-2018,69.19600
12-11-2018,69.13680
09-11-2018,69.11540
06-11-2018,69.05040
05-11-2018,69.02000
02-11-2018,68.98500
01-11-2018,68.91260
31-10-2018,68.86850
30-10-2018,68.87190
29-10-2018,68.87040
26-10-2018,68.80570
25-10-2018,68.80010
24-10-2018,68.79560
23-10-2018,68.77280
22-10-2018,68.74750
19-10-2018,68.71140
17-10-2018,68.68380
16-10-2018,68.69020
15-10-2018,68.64110
12-10-2018,68.53610
11-10-2018,68.51510
10-10-2018,68.46900
09-10-2018,68.43050
08-10-2018,68.50090
05-10-2018,68.42610
04-10-2018,68.26060
03-10-2018,68.31850
01-10-2018,68.36360
28-09-2018,68.28500
27-09-2018,68.22880
26-09-2018,68.11150
25-09-2018,68.06390
24-09-2018,68.12170
21-09-2018,68.17990
19-09-2018,68.17010
18-09-2018,68.12840
17-09-2018,68.11930
14-09-2018,68.07050
12-09-2018,68.03270
11-09-2018,68.01480
10-09-2018,68.02980
07-09-2018,68.10940
06-09-2018,68.07690
05-09-2018,68.06560
04-09-2018,68.06870
03-09-2018,68.12420
31-08-2018,68.11020
30-08-2018,68.11070
29-08-2018,68.12500
28-08-2018,68.12510
27-08-2018,68.12010
24-08-2018,68.07830
23-08-2018,68.07580
21-08-2018,68.07920
20-08-2018,68.06090
16-08-2018,67.98980
14-08-2018,67.99310
13-08-2018,67.98260
10-08-2018,67.98860
09-08-2018,67.97450
08-08-2018,67.93070
07-08-2018,67.91250
06-08-2018,67.90700
03-08-2018,67.86670
02-08-2018,67.87230
01-08-2018,67.85250
31-07-2018,67.79430
30-07-2018,67.75740
27-07-2018,67.71730
26-07-2018,67.69490
25-07-2018,67.66420
24-07-2018,67.65270
23-07-2018,67.63700
20-07-2018,67.61370
19-07-2018,67.60760
18-07-2018,67.60880
17-07-2018,67.60120
16-07-2018,67.55630
13-07-2018,67.52980
12-07-2018,67.49210
11-07-2018,67.42350
10-07-2018,67.40060
09-07-2018,67.37250
06-07-2018,67.33810
05-07-2018,67.32090
04-07-2018,67.31540
03-07-2018,67.26800
02-07-2018,67.25100
29-06-2018,67.19440
28-06-2018,67.17650
27-06-2018,67.21260
26-06-2018,67.23270
25-06-2018,67.22610
22-06-2018,67.19250
21-06-2018,67.19470
20-06-2018,67.12940
19-06-2018,67.09310
18-06-2018,67.06320
15-06-2018,66.99890
14-06-2018,66.96160
13-06-2018,66.93500
12-06-2018,66.88360
11-06-2018,66.87110
08-06-2018,66.83670
07-06-2018,66.81080
06-06-2018,66.85730
05-06-2018,66.85160
04-06-2018,66.82920
01-06-2018,66.80030
31-05-2018,66.81960
30-05-2018,66.85860
29-05-2018,66.82980
28-05-2018,66.80410
25-05-2018,66.72640
24-05-2018,66.67700
23-05-2018,66.67660
22-05-2018,66.67950
21-05-2018,66.66550
18-05-2018,66.65380
17-05-2018,66.60110
16-05-2018,66.62710
15-05-2018,66.69000
14-05-2018,66.74390
11-05-2018,66.76320
10-05-2018,66.77840
09-05-2018,66.79750
08-05-2018,66.85330
07-05-2018,66.84100
04-05-2018,66.76800
03-05-2018,66.76720
02-05-2018,66.75780
27-04-2018,66.65550
26-04-2018,66.66850
25-04-2018,66.71110
24-04-2018,66.77280
23-04-2018,66.78290
20-04-2018,66.79800
19-04-2018,66.88540
18-04-2018,66.96750
17-04-2018,67.00260
16-04-2018,67.00760
13-04-2018,66.97570
12-04-2018,66.96690
11-04-2018,66.95940
10-04-2018,67.02020
09-04-2018,67.08250
06-04-2018,67.05800
05-04-2018,67.03890
04-04-2018,66.92840
03-04-2018,66.90170
28-03-2018,66.78380
27-03-2018,66.72420
26-03-2018,66.57090
23-03-2018,66.55220
22-03-2018,66.53250
21-03-2018,66.51600
20-03-2018,66.50980
19-03-2018,66.50260
16-03-2018,66.48610
15-03-2018,66.40740
14-03-2018,66.35850
13-03-2018,66.34660
12-03-2018,66.31430
09-03-2018,66.23000
08-03-2018,66.22240
07-03-2018,66.18470
06-03-2018,66.09900
05-03-2018,66.07370
01-03-2018,66.02420
28-02-2018,66.03180
27-02-2018,66.03210
26-02-2018,66.03780
23-02-2018,66.00780
22-02-2018,65.95820
21-02-2018,66.00030
20-02-2018,66.02580
16-02-2018,66.02830
15-02-2018,66.01370
14-02-2018,66.04530
12-02-2018,66.01420
09-02-2018,65.97670
08-02-2018,65.96910
07-02-2018,65.92250
06-02-2018,65.87030
05-02-2018,65.83830
02-02-2018,65.80950
01-02-2018,65.79260
31-01-2018,65.88860
30-01-2018,65.87010
29-01-2018,65.87650
25-01-2018,65.86310
24-01-2018,65.86970
23-01-2018,65.87460
22-01-2018,65.84160
19-01-2018,65.81180
18-01-2018,65.80240
17-01-2018,65.81550
16-01-2018,65.74380
15-01-2018,65.79600
12-01-2018,65.74980
11-01-2018,65.74550
10-01-2018,65.74980
09-01-2018,65.78860
08-01-2018,65.79070
05-01-2018,65.75170
04-01-2018,65.69720
03-01-2018,65.71930
02-01-2018,65.71420
01-01-2018,65.70070
29-12-2017,65.64430
28-12-2017,65.55590
27-12-2017,65.62380
26-12-2017,65.61580
22-12-2017,65.60080
21-12-2017,65.62460
20-12-2017,65.65890
19-12-2017,65.69060
18-12-2017,65.68390
15-12-2017,65.65490
14-12-2017,65.66160
13-12-2017,65.66740
12-12-2017,65.67710
11-12-2017,65.68960
08-12-2017,65.70760
07-12-2017,65.70570
06-12-2017,65.70080
05-12-2017,65.68280
04-12-2017,65.66930
30-11-2017,65.63340
29-11-2017,65.62760
28-11-2017,65.60940
27-11-2017,65.60730
24-11-2017,65.58440
23-11-2017,65.57580
22-11-2017,65.58980
21-11-2017,65.62380
20-11-2017,65.61520
17-11-2017,65.49670
16-11-2017,65.46340
15-11-2017,65.50570
14-11-2017,65.48320
13-11-2017,65.54570
10-11-2017,65.52210
09-11-2017,65.51690
08-11-2017,65.50070
07-11-2017,65.49450
06-11-2017,65.50490
03-11-2017,65.48310
02-11-2017,65.46300
01-11-2017,65.44100
31-10-2017,65.43060
30-10-2017,65.41050
27-10-2017,65.40320
26-10-2017,65.39350
25-10-2017,65.37740
24-10-2017,65.37840
23-10-2017,65.35540
18-10-2017,65.32510
17-10-2017,65.31050
16-10-2017,65.29660
13-10-2017,65.25200
12-10-2017,65.20790
11-10-2017,65.19020
10-10-2017,65.17230
09-10-2017,65.15870
06-10-2017,65.13540
05-10-2017,65.13610
04-10-2017,65.15290
03-10-2017,65.16990
29-09-2017,65.07700
28-09-2017,65.07080
27-09-2017,65.04230
26-09-2017,65.03590
25-09-2017,65.05870
22-09-2017,64.99720
21-09-2017,65.00050
20-09-2017,65.08790
19-09-2017,65.07120
18-09-2017,65.04910
15-09-2017,65.03670
14-09-2017,65.04640
13-09-2017,65.03830
12-09-2017,65.04210
11-09-2017,65.04200
08-09-2017,65.01870
07-09-2017,65.02060
06-09-2017,65.02050
05-09-2017,64.99890
04-09-2017,64.99460
01-09-2017,64.96220
31-08-2017,64.90040
30-08-2017,64.87280
29-08-2017,64.86570
28-08-2017,64.84050
24-08-2017,64.80510
23-08-2017,64.79090
22-08-2017,64.77830
21-08-2017,64.77320
18-08-2017,64.73560
16-08-2017,64.69800
14-08-2017,64.68580
11-08-2017,64.65390
10-08-2017,64.65680
09-08-2017,64.66380
08-08-2017,64.64960
07-08-2017,64.64160
04-08-2017,64.61480
03-08-2017,64.60100
02-08-2017,64.51470
01-08-2017,64.48380
31-07-2017,64.45890
28-07-2017,64.43450
27-07-2017,64.43270
26-07-2017,64.41260
25-07-2017,64.41250
24-07-2017,64.41220
21-07-2017,64.36350
20-07-2017,64.30720
19-07-2017,64.28110
18-07-2017,64.24600
17-07-2017,64.20950
14-07-2017,64.15160
13-07-2017,64.14180
12-07-2017,64.11420
11-07-2017,64.08780
10-07-2017,64.06620
07-07-2017,63.96260
06-07-2017,63.93750
05-07-2017,63.90490
04-07-2017,63.86540
03-07-2017,63.83620
30-06-2017,63.88230
29-06-2017,63.87640
28-06-2017,63.87730
27-06-2017,63.91030
23-06-2017,63.88220
22-06-2017,63.87840
21-06-2017,63.87660
20-06-2017,63.85730
19-06-2017,63.84160
16-06-2017,63.80280
15-06-2017,63.80840
14-06-2017,63.79100
13-06-2017,63.78640
12-06-2017,63.74930
09-06-2017,63.71670
08-06-2017,63.68000
07-06-2017,63.57550
06-06-2017,63.45280
05-06-2017,63.43400
02-06-2017,63.40260
01-06-2017,63.38330
31-05-2017,63.32620
30-05-2017,63.29740
29-05-2017,63.28070
26-05-2017,63.26260
25-05-2017,63.22830
24-05-2017,63.18600
23-05-2017,63.16890
22-05-2017,63.14610
19-05-2017,63.09060
18-05-2017,63.08300
17-05-2017,63.07340
16-05-2017,63.06420
15-05-2017,63.06740
12-05-2017,62.96380
11-05-2017,62.94120
09-05-2017,62.91670
08-05-2017,62.90610
05-05-2017,62.86930
04-05-2017,62.84470
03-05-2017,62.84190
02-05-2017,62.82830
28-04-2017,62.79610
27-04-2017,62.78900
26-04-2017,62.77730
25-04-2017,62.81430
24-04-2017,62.79930
21-04-2017,62.77100
20-04-2017,62.81170
19-04-2017,62.78820
18-04-2017,62.75280
17-04-2017,62.74580
13-04-2017,62.71350
12-04-2017,62.65900
11-04-2017,62.60880
10-04-2017,62.55340
07-04-2017,62.50690
06-04-2017,62.52720
05-04-2017,62.62630
03-04-2017,62.61410
31-03-2017,62.54320
30-03-2017,62.50810
29-03-2017,62.45760
27-03-2017,62.44310
24-03-2017,62.36350
23-03-2017,62.33850
22-03-2017,62.30260
21-03-2017,62.18230
20-03-2017,62.15860
17-03-2017,62.14090
16-03-2017,62.14270
15-03-2017,62.10160
14-03-2017,62.02490
10-03-2017,61.98910
09-03-2017,62.03530
08-03-2017,62.06760
07-03-2017,62.08620
06-03-2017,62.10650
03-03-2017,62.12070
02-03-2017,62.09030
01-03-2017,62.09250
28-02-2017,62.12570
27-02-2017,62.10300
23-02-2017,62.04970
22-02-2017,62.01970
20-02-2017,62.05400
17-02-2017,62.03190
16-02-2017,62.03220
15-02-2017,62.01740
14-02-2017,61.98470
13-02-2017,61.98660
10-02-2017,61.93690
09-02-2017,61.84290
08-02-2017,61.91990
07-02-2017,62.28820
06-02-2017,62.27400
03-02-2017,62.23670
02-02-2017,62.22080
01-02-2017,62.18590
31-01-2017,62.17020
30-01-2017,62.15600
27-01-2017,62.12660
25-01-2017,62.09830
24-01-2017,62.08050
23-01-2017,62.06810
20-01-2017,62.04070
19-01-2017,62.02470
18-01-2017,62.03090
17-01-2017,62.02830
16-01-2017,62.00850
13-01-2017,61.99010
12-01-2017,62.00290
11-01-2017,61.95620
10-01-2017,61.93610
09-01-2017,61.90880
06-01-2017,61.86370
05-01-2017,61.84870
04-01-2017,61.84270
03-01-2017,61.76670
02-01-2017,61.74260
30-12-2016,61.55500
29-12-2016,61.49150
28-12-2016,61.40410
27-12-2016,61.39590
26-12-2016,61.43820
23-12-2016,61.46760
22-12-2016,61.48040
21-12-2016,61.50880
20-12-2016,61.50860
19-12-2016,61.48190
16-12-2016,61.46180
15-12-2016,61.47530
14-12-2016,61.57800
13-12-2016,61.53890
09-12-2016,61.49100
08-12-2016,61.47300
07-12-2016,61.52260
06-12-2016,61.86140
05-12-2016,61.84150
02-12-2016,61.78240
01-12-2016,61.80670
30-11-2016,61.77060
29-11-2016,61.68920
28-11-2016,61.70300
25-11-2016,61.82610
24-11-2016,61.84470
23-11-2016,61.67330
22-11-2016,61.60060
21-11-2016,61.59810
18-11-2016,61.36820
17-11-2016,61.41900
16-11-2016,61.39590
15-11-2016,61.23420
11-11-2016,60.99810
10-11-2016,61.02180
09-11-2016,60.92690
08-11-2016,60.78720
07-11-2016,60.76630
04-11-2016,60.73220
03-11-2016,60.73470
